ROLE_NAME | ROLE_ID | PERM_CODE | PERM_ID | CATEGORY
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | notification_settings:update | d7db42d4-a4b0-4677-b184-dbdcc8f21f14 | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | notifications:delete | 43522b55-09e4-4e83-bae3-2c8ab0f0ab34 | notifications
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | notifications:read | 55cb9aa9-bc36-49da-9b65-9a6675562e15 | notifications
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | notifications:update | b64f7e05-83ab-4242-81ac-fad576c912ce | notifications
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | opportunities.create | 2446dbaa-0bc9-466c-b7dc-8b46cf419e1e | opportunities
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | opportunities.delete | dcfb439a-beb9-426f-a9bd-b5d109cb8acb | opportunities
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | opportunities.edit | 9ea0c900-a3f8-43da-bcb0-e759cafef632 | opportunities
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | opportunities.view | 2fa4faeb-fd7b-455e-b917-e1631f8406af | opportunities
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | opportunity_stages:create | 1d304f16-90fd-47f2-b51d-9b15c266a898 | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | opportunity_stages:delete | 2a163aaa-9119-429c-a640-b148c2d37e9e | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | opportunity_stages:read | 9b28a895-9697-45a9-a0f5-c3082b90f49f | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | opportunity_stages:update | bcd3fb85-d774-4dd8-a593-80ab803a152a | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | opportunity_types:create | b5fadb2a-fb34-480a-87ec-92d47c64b286 | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | opportunity_types:delete | b448a2e0-1511-4e6d-8157-bbadc1507004 | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | opportunity_types:read | 125bc2bf-90c9-4c98-9f76-d64ed620c0e1 | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | opportunity_types:update | c63272af-e917-4ebf-b8b3-ee876683abb7 | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | pays:create | 3daf1e75-6f85-4bed-a968-abcbb8954dcb | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | pays:delete | 784490d9-0309-400d-87d5-485a99451295 | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | pays:read | 17f0ae79-c44c-40dc-ba2c-ca8bac8a166d | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | pays:update | 5a9e83f4-b236-43e2-a162-5d4d1fa0ff2a | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | postes:create | f7221b4d-d8cd-4e36-ba27-743cd82d1fd8 | hr
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | postes:delete | ebae1516-7e04-4259-b9a7-2a4a7dd8b4b8 | hr
